id	file	context	type	japanese	translation
PLUGIN_AutoBattle_Auto Battle Usable Message	js/plugins.js	plugin AutoBattle	plugins	現在オートバトル中 _keyで解除
PLUGIN_AutoBattle_Auto Battle Message	js/plugins.js	plugin AutoBattle	plugins	_keyでオートバトル開始
PLUGIN_KZR_WindowStatusInBattle_CommandName	js/plugins.js	plugin KZR_WindowStatusInBattle	plugins	ステータス
PLUGIN_YEP_VictoryAftermath_Battle Results Text	js/plugins.js	plugin YEP_VictoryAftermath	plugins	バトル結果
PLUGIN_YEP_VictoryAftermath_Battle Drops Text	js/plugins.js	plugin YEP_VictoryAftermath	plugins	戦利品
PLUGIN_YEP_VictoryAftermath_Gained EXP Text	js/plugins.js	plugin YEP_VictoryAftermath	plugins	獲得経験値
PLUGIN_GamepadConfig_Command Name	js/plugins.js	plugin GamepadConfig	plugins	ゲームパッド設定
PLUGIN_GamepadConfig_OK Help	js/plugins.js	plugin GamepadConfig	plugins	メニューの決定/人に話しかける際に使うボタンです
PLUGIN_GamepadConfig_Cancel Help	js/plugins.js	plugin GamepadConfig	plugins	メニューアクションをキャンセルする際に使うボタンです
PLUGIN_GamepadConfig_Shift Button	js/plugins.js	plugin GamepadConfig	plugins	ダッシュ
PLUGIN_GamepadConfig_Shift Help	js/plugins.js	plugin GamepadConfig	plugins	長押しするとフィールド上をダッシュできます
PLUGIN_GamepadConfig_Menu Help	js/plugins.js	plugin GamepadConfig	plugins	フィールドからメインメニューにアクセスします
PLUGIN_GamepadConfig_PageUp Help	js/plugins.js	plugin GamepadConfig	plugins	メニューを素早くスクロールアップできます
PLUGIN_GamepadConfig_PageDown Help	js/plugins.js	plugin GamepadConfig	plugins	メニューを素早くスクロールダウンできます
PLUGIN_GamepadConfig_Reset Help	js/plugins.js	plugin GamepadConfig	plugins	コントローラコンフィグをデフォルトに戻します
PLUGIN_GamepadConfig_Finish Help	js/plugins.js	plugin GamepadConfig	plugins	ゲームパッドのコンフィグを完了しますか？
PLUGIN_KeyboardConfig_Command Name	js/plugins.js	plugin KeyboardConfig	plugins	キーボード設定
PLUGIN_KeyboardConfig_Key Help	js/plugins.js	plugin KeyboardConfig	plugins	このキーのコンフィグを変更しますか？
PLUGIN_KeyboardConfig_Default Layout	js/plugins.js	plugin KeyboardConfig	plugins	デフォルトレイアウト
PLUGIN_KeyboardConfig_Default Help	js/plugins.js	plugin KeyboardConfig	plugins	キーボード設定をデフォルトに戻します
PLUGIN_KeyboardConfig_WASD Layout	js/plugins.js	plugin KeyboardConfig	plugins	WASDレイアウト
PLUGIN_KeyboardConfig_WASD Help	js/plugins.js	plugin KeyboardConfig	plugins	キーボードをWASDレイアウトに変更します
PLUGIN_KeyboardConfig_Finish Help	js/plugins.js	plugin KeyboardConfig	plugins	キーボードのコンフィグを完了しますか？
PLUGIN_KeyboardConfig_OK Text	js/plugins.js	plugin KeyboardConfig	plugins	OK / 話す
PLUGIN_KeyboardConfig_Cancel Text	js/plugins.js	plugin KeyboardConfig	plugins	キャンセル
PLUGIN_KeyboardConfig_Shift Text	js/plugins.js	plugin KeyboardConfig	plugins	ダッシュする
PLUGIN_KeyboardConfig_PageUp Text	js/plugins.js	plugin KeyboardConfig	plugins	ページアップ
PLUGIN_KeyboardConfig_PageDown Text	js/plugins.js	plugin KeyboardConfig	plugins	ページダウン
PLUGIN_KeyboardConfig_Left Text	js/plugins.js	plugin KeyboardConfig	plugins	左へ ◄
PLUGIN_KeyboardConfig_Up Text	js/plugins.js	plugin KeyboardConfig	plugins	上へ ▲
PLUGIN_KeyboardConfig_Right Text	js/plugins.js	plugin KeyboardConfig	plugins	右へ ►
PLUGIN_KeyboardConfig_Down Text	js/plugins.js	plugin KeyboardConfig	plugins	下へ ▼
PLUGIN_TMVplugin_xparamText	js/plugins.js	plugin TMVplugin	plugins	命中,回避,会心,会心回避,魔法回避,魔法反射,反撃,ＨＰ再生,ＭＰ再生,ＴＰ再生
PLUGIN_TMVplugin_sparamText	js/plugins.js	plugin TMVplugin	plugins	狙われ率,防御効果,回復効果,薬の知識,ＭＰ消費,ＴＰチャージ,,,床ダメージ,経験値獲得
PLUGIN_SceneGlossary_GlossaryInfo	js/plugins.js	plugin SceneGlossary	plugins	["{\\"GlossaryType\\":\\"1\\",\\"CommandName\\":\\"用語辞典\\",\\"UseCategory\\":\\"false\\",\\"CommandSwitchId\\":\\"0\\",\\"BackPicture\\":\\"\\",\\"SelectAction\\":\\"0\\",\\"SelectSwitchId\\":\\"0\\",\\"SelectVariableId\\":\\"0\\",\\"ConfirmMessage\\":\\"true\\",\\"ConfirmUse\\":\\"見る\\",\\"ConfirmNoUse\\":\\"やめる\\",\\"GlossaryHelp\\":\\"ゲーム中に登場する用語を解説しています。\\",\\"CategoryHelp\\":\\"カテゴリを選択してください。\\",\\"ConfirmHelp\\":\\"\\",\\"UsingHelp\\":\\"\\",\\"CompleteView\\":\\"true\\",\\"CompleteMessage\\":\\"収集率 \\\\\\\\c[2]%1\\\\\\\\c[0] ％\\",\\"ShowingItemNumber\\":\\"false\\",\\"UsableDefault\\":\\"true\\",\\"UseItemHistory\\":\\"true\\",\\"GlossaryListWidth\\":\\"240\\",\\"VisibleItemNotYet\\":\\"\\"}"]
PLUGIN_EndGme_endName	js/plugins.js	plugin EndGme	plugins	ゲームを閉じる
PLUGIN_MakeScreenCapture_署名	js/plugins.js	plugin MakeScreenCapture	plugins	ⒸWGTハムカツ 2019　紋章物語　エレサガ
PLUGIN_RetryBattle_コマンドリトライ	js/plugins.js	plugin RetryBattle	plugins	再びバトル！
PLUGIN_RetryBattle_コマンドロード	js/plugins.js	plugin RetryBattle	plugins	ゲームデータをロード
PLUGIN_RetryBattle_コマンドタイトル	js/plugins.js	plugin RetryBattle	plugins	タイトル画面へ
PLUGIN_RetryBattle_メッセージ	js/plugins.js	plugin RetryBattle	plugins	\\i[1]\\c[2]バトルに敗れた…\\c[0]\\i[1]
