id	file	context	type	japanese	translation
SYS_gameTitle	System.json	game title	system	紋章物語
SYS_elements_1	System.json	elements	system	物理
SYS_elements_2	System.json	elements	system	火
SYS_elements_3	System.json	elements	system	水
SYS_elements_4	System.json	elements	system	風
SYS_elements_5	System.json	elements	system	闇
SYS_skillTypes_1	System.json	skillTypes	system	魔法
SYS_skillTypes_2	System.json	skillTypes	system	スキル
SYS_weaponTypes_1	System.json	weaponTypes	system	短剣
SYS_weaponTypes_2	System.json	weaponTypes	system	刺剣
SYS_weaponTypes_3	System.json	weaponTypes	system	直剣
SYS_weaponTypes_4	System.json	weaponTypes	system	曲刀
SYS_weaponTypes_5	System.json	weaponTypes	system	大剣
SYS_weaponTypes_6	System.json	weaponTypes	system	刀
SYS_weaponTypes_7	System.json	weaponTypes	system	短刀
SYS_weaponTypes_12	System.json	weaponTypes	system	槍
SYS_armorTypes_1	System.json	armorTypes	system	一般防具
SYS_armorTypes_2	System.json	armorTypes	system	魔法防具
SYS_armorTypes_3	System.json	armorTypes	system	軽装防具
SYS_armorTypes_4	System.json	armorTypes	system	重装防具
SYS_armorTypes_5	System.json	armorTypes	system	小型盾
SYS_armorTypes_6	System.json	armorTypes	system	大型盾
SYS_armorTypes_7	System.json	armorTypes	system	騎士防具
SYS_armorTypes_8	System.json	armorTypes	system	王族装備
SYS_armorTypes_9	System.json	armorTypes	system	サムライ防具
SYS_equipTypes_1	System.json	equipTypes	system	武器
SYS_equipTypes_2	System.json	equipTypes	system	盾
SYS_equipTypes_3	System.json	equipTypes	system	アクセサリ
SYS_equipTypes_4	System.json	equipTypes	system	身体
SYS_terms_basic_0	System.json	terms.basic	system	レベル
SYS_terms_basic_8	System.json	terms.basic	system	経験値
SYS_terms_commands_0	System.json	terms.commands	system	バトル開始
SYS_terms_commands_1	System.json	terms.commands	system	逃げ出す
SYS_terms_commands_2	System.json	terms.commands	system	攻撃
SYS_terms_commands_3	System.json	terms.commands	system	ぼうぎょ
SYS_terms_commands_4	System.json	terms.commands	system	アイテム
SYS_terms_commands_5	System.json	terms.commands	system	スキル
SYS_terms_commands_6	System.json	terms.commands	system	装備
SYS_terms_commands_7	System.json	terms.commands	system	ステータス
SYS_terms_commands_8	System.json	terms.commands	system	並び替え
SYS_terms_commands_9	System.json	terms.commands	system	セーブ
SYS_terms_commands_10	System.json	terms.commands	system	ゲーム終了
SYS_terms_commands_11	System.json	terms.commands	system	オプション
SYS_terms_commands_12	System.json	terms.commands	system	武器
SYS_terms_commands_13	System.json	terms.commands	system	防具
SYS_terms_commands_14	System.json	terms.commands	system	大事なもの
SYS_terms_commands_15	System.json	terms.commands	system	装備
SYS_terms_commands_16	System.json	terms.commands	system	おまかせ装備
SYS_terms_commands_17	System.json	terms.commands	system	全て外す
SYS_terms_commands_18	System.json	terms.commands	system	新しく始める
SYS_terms_commands_19	System.json	terms.commands	system	続きから
SYS_terms_commands_21	System.json	terms.commands	system	タイトル画面へ
SYS_terms_commands_22	System.json	terms.commands	system	やめる
SYS_terms_commands_24	System.json	terms.commands	system	買う
SYS_terms_commands_25	System.json	terms.commands	system	売る
SYS_terms_params_0	System.json	terms.params	system	最大ＨＰ
SYS_terms_params_1	System.json	terms.params	system	最大ＥＰ
SYS_terms_params_2	System.json	terms.params	system	攻撃力
SYS_terms_params_3	System.json	terms.params	system	ぼうぎょ力
SYS_terms_params_4	System.json	terms.params	system	魔法力
SYS_terms_params_5	System.json	terms.params	system	魔法ぼうぎょ
SYS_terms_params_6	System.json	terms.params	system	素早さ
SYS_terms_params_7	System.json	terms.params	system	運
SYS_terms_params_8	System.json	terms.params	system	命中率
SYS_terms_params_9	System.json	terms.params	system	回避率
SYS_terms_messages_actionFailure	System.json	terms.messages	system	%1には効かなかった！
SYS_terms_messages_actorDamage	System.json	terms.messages	system	%1は %2 のダメージを受けた！
SYS_terms_messages_actorDrain	System.json	terms.messages	system	%1は%2を %3 奪われた！
SYS_terms_messages_actorGain	System.json	terms.messages	system	%1の%2が %3 増えた！
SYS_terms_messages_actorLoss	System.json	terms.messages	system	%1の%2が %3 減った！
SYS_terms_messages_actorNoDamage	System.json	terms.messages	system	%1はダメージを受けていない！
SYS_terms_messages_actorNoHit	System.json	terms.messages	system	ミス！　%1はダメージを受けていない！
SYS_terms_messages_actorRecovery	System.json	terms.messages	system	%1の%2が %3 回復した！
SYS_terms_messages_alwaysDash	System.json	terms.messages	system	常時ダッシュ
SYS_terms_messages_bgmVolume	System.json	terms.messages	system	BGM 音量
SYS_terms_messages_bgsVolume	System.json	terms.messages	system	BGS 音量
SYS_terms_messages_buffAdd	System.json	terms.messages	system	%1の%2がアップした！
SYS_terms_messages_buffRemove	System.json	terms.messages	system	%1の%2が元に戻った！
SYS_terms_messages_commandRemember	System.json	terms.messages	system	コマンド記憶
SYS_terms_messages_counterAttack	System.json	terms.messages	system	%1の反撃！
SYS_terms_messages_criticalToActor	System.json	terms.messages	system	痛恨の一撃！！
SYS_terms_messages_criticalToEnemy	System.json	terms.messages	system	会心の一撃！！
SYS_terms_messages_debuffAdd	System.json	terms.messages	system	%1の%2がダウンした！
SYS_terms_messages_defeat	System.json	terms.messages	system	%1はバトルに敗れてしまった…！！
SYS_terms_messages_emerge	System.json	terms.messages	system	%1が現れた！
SYS_terms_messages_enemyDamage	System.json	terms.messages	system	%1に %2 のダメージを与えた！
SYS_terms_messages_enemyDrain	System.json	terms.messages	system	%1の%2を %3 奪った！
SYS_terms_messages_enemyGain	System.json	terms.messages	system	%1の%2が %3 増えた！
SYS_terms_messages_enemyLoss	System.json	terms.messages	system	%1の%2が %3 減った！
SYS_terms_messages_enemyNoDamage	System.json	terms.messages	system	%1にダメージを与えられない！
SYS_terms_messages_enemyNoHit	System.json	terms.messages	system	ミス！　%1にダメージを与えられない！
SYS_terms_messages_enemyRecovery	System.json	terms.messages	system	%1の%2が %3 回復した！
SYS_terms_messages_escapeFailure	System.json	terms.messages	system	しかし逃げることはできなかった！
SYS_terms_messages_escapeStart	System.json	terms.messages	system	%1はバトルから逃げ出した！
SYS_terms_messages_evasion	System.json	terms.messages	system	%1は攻撃をかわした！
SYS_terms_messages_expNext	System.json	terms.messages	system	次の%1まで
SYS_terms_messages_expTotal	System.json	terms.messages	system	現在の%1
SYS_terms_messages_file	System.json	terms.messages	system	ファイル
SYS_terms_messages_levelUp	System.json	terms.messages	system	%1は%2 %3 に上がった！
SYS_terms_messages_loadMessage	System.json	terms.messages	system	どのファイルをロードしますか？
SYS_terms_messages_magicEvasion	System.json	terms.messages	system	%1は魔法を打ち消した！
SYS_terms_messages_magicReflection	System.json	terms.messages	system	%1は魔法を跳ね返した！
SYS_terms_messages_meVolume	System.json	terms.messages	system	ME 音量
SYS_terms_messages_obtainExp	System.json	terms.messages	system	%1 の%2を獲得！
SYS_terms_messages_obtainGold	System.json	terms.messages	system	お金を %1\\G 手に入れた！
SYS_terms_messages_obtainItem	System.json	terms.messages	system	%1を手に入れた！
SYS_terms_messages_obtainSkill	System.json	terms.messages	system	%1を覚えた！
SYS_terms_messages_partyName	System.json	terms.messages	system	%1たち
SYS_terms_messages_possession	System.json	terms.messages	system	持っている数
SYS_terms_messages_preemptive	System.json	terms.messages	system	%1は先手を取った！
SYS_terms_messages_saveMessage	System.json	terms.messages	system	どのファイルにセーブしますか？
SYS_terms_messages_seVolume	System.json	terms.messages	system	SE 音量
SYS_terms_messages_substitute	System.json	terms.messages	system	%1が%2をかばった！
SYS_terms_messages_surprise	System.json	terms.messages	system	%1は不意をつかれた！
